0.364,0.021411764705882352,"{-0.086752742708818, -0.41832749074753506}"
0.364,0.0208,"{0.08107768859379398, -0.4260798332480016}"
0.364,0.02022222222222222,"{-0.10762242912548031, -0.5004282046828294}"
0.364,0.019675675675675675,"{0.23738303117531523, -0.746445504321301}"
0.364,0.019157894736842103,"{0.3033921084553918, -0.510455847392805}"
0.364,0.018666666666666665,"{0.052885662485527576, -0.8437115885768942}"
0.364,0.0182,"{-0.006762179789069708, -0.5848293267611413}"
0.366,0.0366,"{0.14463681853104945, -0.32777709882440687}"
0.366,0.03485714285714286,"{-0.0022428115909419845, -0.3924909567107585}"
0.366,0.03327272727272727,"{0.25054377102226405, -0.15536432284967996}"
0.366,0.03182608695652174,"{0.22413070083023093, -0.4161826420940839}"
0.366,0.0305,"{-0.09735130422885342, -0.25647385764725955}"
0.366,0.02928,"{0.18426281618866408, -0.17427625426753207}"
0.366,0.028153846153846154,"{0.17596246173453112, -0.2850548853346077}"
0.366,0.02711111111111111,"{0.20150634325763694, -0.45461544528779535}"
0.366,0.02614285714285714,"{-0.03768749595513581, -0.44503239891263874}"
0.366,0.025241379310344828,"{0.06402022904650113, -0.5629002434670008}"
0.366,0.024399999999999998,"{-0.06862394035416304, -0.24189625444539753}"
0.366,0.02361290322580645,"{0.12601104445012354, -0.5936874734386052}"
0.366,0.022875,"{-0.0196004072348813, -0.48766498725852747}"
0.366,0.02218181818181818,"{-0.15349019739776315, -0.5355006754605964}"
0.366,0.02152941176470588,"{0.2935078080582098, -0.5568335222047667}"
0.366,0.02091428571428571,"{0.11878135772545394, -0.5084897681848355}"
0.366,0.02033333333333333,"{0.25962617461467247, -0.43934463404191404}"
0.366,0.019783783783783784,"{0.13931275261988707, -0.326581531322131}"
0.366,0.01926315789473684,"{-0.1744081543203355, -0.5251587738424878}"
0.366,0.018769230769230767,"{0.28875931229450047, -0.0053293523761464385}"
0.366,0.0183,"{-0.16093247136258437, -0.5769337213580076}"
0.368,0.0368,"{-0.04652515971705378, -0.4675674500267781}"
0.368,0.03504761904761904,"{-0.021663824620607588, -0.39691169450424374}"
0.368,0.03345454545454545,"{0.13309775614473632, -0.03093668811324702}"
0.368,0.032,"{-0.23878769516430687, -0.32494898793855564}"
0.368,0.030666666666666665,"{0.3719729144687144, -0.12469618264429622}"
0.368,0.02944,"{-0.002174613970282208, -0.4122414802452116}"
0.368,0.028307692307692308,"{0.22334031188375944, -0.2994385000021123}"
0.368,0.027259259259259257,"{-0.10093274355697131, -0.6303942677397713}"
0.368,0.026285714285714284,"{0.14817001058305693, -0.4272757486521661}"
0.368,0.025379310344827585,"{0.008711308774479072, -0.46494719403539847}"
0.368,0.024533333333333334,"{-0.12194826815614974, -0.5427201426213223}"
0.368,0.023741935483870966,"{-0.11424479819760971, -0.40376402025903}"
0.368,0.023,"{-0.10284826635781158, -0.48931297663713635}"
0.368,0.022303030303030304,"{-0.14177279679928637, -0.39265955835564814}"
0.368,0.02164705882352941,"{0.0553484314851779, -0.35731856070203416}"
0.368,0.021028571428571428,"{-0.021052450842286304, -0.40164329678904476}"
0.368,0.020444444444444442,"{0.18267270687908652, -0.24258246668442085}"
0.368,0.019891891891891892,"{0.02263024344952217, -0.40114475441265696}"
0.368,0.019368421052631576,"{0.37025221560999383, -0.1913466249083133}"
0.368,0.01887179487179487,"{-0.03654454203980789, -0.6805465542469573}"
0.368,0.0184,"{0.1281310009796771, -0.18440007875362674}"
0.37,0.037,"{0.16011534094093782, -0.31672748372076426}"
0.37,0.035238095238095235,"{0.17848163052147728, 0.02083727271249001}"
0.37,0.03363636363636364,"{-0.2534230622502618, -0.330996383306853}"
0.37,0.03217391304347826,"{0.30413553338804483, -0.3509322889110828}"
0.37,0.03083333333333333,"{-0.22238584036065073, -0.4423035699092135}"
0.37,0.0296,"{-0.03483649883727306, -0.5237139433307512}"
0.37,0.02846153846153846,"{0.009983973724320328, -0.3139989631529105}"
0.37,0.027407407407407405,"{-0.13323078500397484, -0.38853517057972337}"
0.37,0.026428571428571426,"{0.14457775935855147, -0.48105307599127695}"
0.37,0.025517241379310343,"{-0.07806925282800109, -0.5118432856300745}"
0.37,0.024666666666666667,"{0.44163280086226786, -0.2512742236761855}"
0.37,0.02387096774193548,"{-0.030106385807945356, -0.3497911030675578}"
0.37,0.023125,"{0.1129375929234102, -0.33393425846534347}"
0.37,0.022424242424242423,"{0.1540847148748412, -0.3195968658436998}"
0.37,0.02176470588235294,"{0.1327332697471533, -0.2164129971381324}"
0.37,0.02114285714285714,"{0.42198191805496243, -0.12304188366691071}"
0.37,0.020555555555555553,"{0.4082635791892512, -0.3572958431322372}"
0.37,0.02,"{0.35985362667497706, -0.31631449737512357}"
0.37,0.019473684210526313,"{0.1785742336749047, -0.30024812684187513}"
0.37,0.018974358974358972,"{0.0887923904101311, -0.238732803326142}"
0.37,0.0185,"{0.5915008645597025, -0.4601426849780247}"
